uid,appid,title,created_time,published_time,updated_time,type,license_name,access,appinspect_passed,path,install_method_distributed,install_method_single,download_count,install_count,archive_status,is_archived,fedramp_validation,app_version,app_filename,app_splunk_versions,app_cim_versions
4120,rundeck_app,Rundeck App for Splunk,2018-10-26T21:52:15+00:00,2018-10-26T21:52:15+00:00,2021-08-12T00:34:21+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/4120/,rejected,rejected,566.0,0.0,live,False,no,1.0.2,rundeck-app-for-splunk_102.tgz,7.2|7.1|7.0,unknown
4291,TA-Siebel_Server,Siebel Technology Add-on for Splunk,2018-11-09T22:34:38+00:00,2018-11-09T22:34:38+00:00,2021-08-12T00:34:20+00:00,addon,Splunk Software License Agreement,unrestricted,True,https://splunkbase.splunk.com/app/4291/,appmgmt_phase,simple,240.0,0.0,live,False,no,0.1.2R86ed6c7,siebel-technology-add-on-for-splunk_012r86ed6c7.tgz,7.2|7.1|7.0,unknown
4303,TA-GitHubStats,GitHub Stats Add-on for Splunk,2018-11-26T23:38:54+00:00,2018-12-07T20:00:00+00:00,2021-08-12T00:34:18+00:00,addon,Apache 2.0,unrestricted,False,https://splunkbase.splunk.com/app/4303/,rejected,rejected,292.0,0.0,live,False,no,0.1,github-stats-add-on-for-splunk_01.tgz,7.2,unknown
3536,gemini_kvstore_tools,Gemini KV Store Tools,2018-11-30T17:26:52+00:00,2018-11-30T17:26:52+00:00,2021-08-12T00:34:18+00:00,app,CC BY-NC-SA 4.0,unrestricted,False,https://splunkbase.splunk.com/app/3536/,rejected,rejected,1565.0,0.0,live,False,no,1.3.2,gemini-kv-store-tools_132.tgz,7.2|7.1|7.0,4.x|3.x
3750,nagios_alerts,Nagios Livestatus Modular Alert for Splunk,2018-12-06T23:34:46+00:00,2018-12-06T23:34:46+00:00,2021-08-12T00:34:17+00:00,addon,Splunk Software License Agreement,unrestricted,False,https://splunkbase.splunk.com/app/3750/,rejected,rejected,476.0,0.0,live,False,no,2.2.0,nagios-livestatus-modular-alert-for-splunk_220.tgz,7.2|7.1|7.0,unknown
4109,TA-Azure-billing,Microsoft Azure Billing Add-on for Splunk,2018-12-17T17:05:09+00:00,2018-12-17T17:05:09+00:00,2021-08-12T00:34:16+00:00,addon,SPLUNK SOFTWARE LICENSE AGREEMENT,unrestricted,False,https://splunkbase.splunk.com/app/4109/,rejected,rejected,698.0,0.0,archived_manually,True,no,1.1.0,microsoft-azure-billing-add-on-for-splunk_110.tgz,7.2|7.1|7.0,unknown
3706,TA-Corvil-Addon-SplunkEnterpriseSecurity,Corvil Add-on for Splunk Enterprise Security,2018-12-21T22:51:46+00:00,2018-12-21T22:51:46+00:00,2021-08-12T00:34:16+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3706/,rejected,rejected,363.0,0.0,archived_manually,True,no,1.0.4,corvil-add-on-for-splunk-enterprise-security_104.tgz,7.2|7.1|7.0,4.x
4332,TA-cb_psc_for_splunk,TA- Enterprise EDR VMware Carbon Black Cloud,2018-12-20T19:41:42+00:00,2018-12-20T19:41:42+00:00,2021-08-12T00:34:16+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/4332/,appmgmt_phase,simple,385.0,0.0,archived_manually,True,no,1.0.0,ta-enterprise-edr-vmware-carbon-black-cloud_100.tgz,7.2|7.1,4.x
4331,IA-cb_psc_for_splunk,IA- Enterprise EDR VMware Carbon Black Cloud,2018-12-20T19:40:34+00:00,2018-12-20T19:40:34+00:00,2021-08-12T00:34:16+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/4331/,rejected,rejected,253.0,0.0,archived_manually,True,no,1.0.0,ia-enterprise-edr-vmware-carbon-black-cloud_100.tgz,7.2|7.1,4.x
4338,WCI_TPOT_APP,T-Mobile T-Pot Honeypot App,2018-12-31T20:45:13+00:00,2018-12-31T20:45:13+00:00,2021-08-12T00:34:15+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/4338/,appmgmt_phase,simple,289.0,0.0,live,False,no,1.0,t-mobile-t-pot-honeypot-app_10.tgz,7.2|7.1|7.0,unknown
4132,repcap,PDF Report Capture for Splunk,2019-01-02T14:42:44+00:00,2019-01-02T14:42:44+00:00,2021-08-12T00:34:15+00:00,app,Splunk Software License Agreement,unrestricted,False,https://splunkbase.splunk.com/app/4132/,rejected,rejected,789.0,0.0,live,False,no,0.8.6,pdf-report-capture-for-splunk_086.tgz,7.1|7.0,unknown
3187,TA-D3,D3 Cyber Incident Response Integration for Splunk,2019-01-16T18:41:31+00:00,2019-01-16T18:41:31+00:00,2021-08-12T00:34:14+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3187/,assisted,simple,750.0,0.0,live,False,no,9.0.65,d3-cyber-incident-response-integration-for-splunk_9065.tgz,7.2|7.1|7.0,4.x
3951,d3_alert,D3 Custom Alert Action,2019-01-16T18:38:12+00:00,2019-01-16T18:38:12+00:00,2021-08-12T00:34:14+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3951/,assisted,simple,676.0,0.0,live,False,no,9.0.64,d3-custom-alert-action_9064.tgz,7.2|7.1|7.0,4.x
3704,Splunk_TA_olfeo,Olfeo Add-on for Splunk,2019-01-22T09:26:20+00:00,2019-01-22T09:26:20+00:00,2021-08-12T00:34:13+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,True,https://splunkbase.splunk.com/app/3704/,appmgmt_phase,simple,338.0,0.0,live,False,no,1.1.1,olfeo-add-on-for-splunk_111.tgz,7.2|7.1|7.0,4.x
3776,Splunk_TA_barracuda_waf_adc,Barracuda WAF/ADC Add-on for Splunk,2019-01-22T09:48:41+00:00,2019-01-22T09:48:41+00:00,2021-08-12T00:34:13+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,True,https://splunkbase.splunk.com/app/3776/,appmgmt_phase,simple,1084.0,0.0,live,False,no,1.0.2,barracuda-wafadc-add-on-for-splunk_102.tgz,7.2|7.1|7.0,4.x
3249,Splunk_TA_fortimail,FortiMail Add-on for Splunk,2019-01-22T09:21:57+00:00,2019-01-22T09:21:57+00:00,2021-08-12T00:34:13+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,True,https://splunkbase.splunk.com/app/3249/,appmgmt_phase,simple,1432.0,0.0,live,False,no,1.7.1,fortimail-add-on-for-splunk_171.tgz,7.2|7.1|7.0,4.x
4367,mattermost_alerts,Mattermost notifications,2019-01-23T22:39:50+00:00,2019-01-23T22:39:50+00:00,2021-08-12T00:34:13+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/4367/,rejected,rejected,397.0,0.0,live,False,no,1.0.0,mattermost-notifications_100.tgz,7.2|7.1|7.0,unknown
3391,Splunk_TA_modsecurity,ModSecurity Add-on for Splunk,2019-01-22T09:53:29+00:00,2019-01-22T09:53:29+00:00,2021-08-12T00:34:13+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,True,https://splunkbase.splunk.com/app/3391/,appmgmt_phase,simple,1947.0,0.0,live,False,no,1.4.2,modsecurity-add-on-for-splunk_142.tgz,7.2|7.1|7.0,4.x
3520,Splunk_TA_openldap,OpenLDAP Add-on for Splunk,2019-01-22T10:02:14+00:00,2019-01-22T10:02:14+00:00,2021-08-12T00:34:13+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,True,https://splunkbase.splunk.com/app/3520/,appmgmt_phase,simple,1368.0,0.0,live,False,no,1.2.2,openldap-add-on-for-splunk_122.tgz,7.2|7.1|7.0,4.x
1267,tFTP,Tiny FTP App,2019-02-13T10:53:11+00:00,2019-02-13T10:53:11+00:00,2021-08-12T00:34:11+00:00,app,Creative Commons BY 3.0,unrestricted,False,https://splunkbase.splunk.com/app/1267/,unknown,unknown,556.0,0.0,live,False,no,1.2 beta,tiny-ftp-app_12-beta.tgz,7.2,unknown
3194,TA-DUOSecurity2FA,DUO Log Add-on for Splunk,2019-02-13T20:55:09+00:00,2019-02-13T20:55:09+00:00,2021-08-12T00:34:10+00:00,addon,BSD 3 Clause,unrestricted,False,https://splunkbase.splunk.com/app/3194/,rejected,rejected,2180.0,0.0,live,False,no,1.2.2,duo-log-add-on-for-splunk_122.tgz,8.2|8.1|8.0|7.3|7.2,4.x
4089,Kaspersky_Threat_Feed_App_for_Splunk,Kaspersky Threat Feed App for Splunk,2019-02-22T07:38:36+00:00,2019-02-22T07:38:36+00:00,2021-08-12T00:34:09+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/4089/,rejected,rejected,661.0,0.0,live,False,no,1.2.1,kaspersky-threat-feed-app-for-splunk_121.tgz,7.1|7.0,unknown
2899,tour_makr,Tour Creation App for Splunk,2019-02-20T18:18:36+00:00,2019-02-20T18:18:36+00:00,2021-08-12T00:34:09+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/2899/,rejected,rejected,913.0,0.0,live,False,no,3.0.2,tour-creation-app-for-splunk_302.tgz,7.0,unknown
4054,DA-CORE-GPG13,GPG-13 Auditing App for Splunk Enterprise,2019-02-21T13:16:02+00:00,2019-02-21T13:16:02+00:00,2021-08-12T00:34:09+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/4054/,rejected,rejected,468.0,0.0,live,False,no,1.1.5,gpg-13-auditing-app-for-splunk-enterprise_115.tgz,7.2|7.1|7.0,4.x
4154,TA-vsftpd,TA for VSFTPD,2019-03-06T14:43:31+00:00,2019-03-06T14:43:31+00:00,2021-08-12T00:34:07+00:00,addon,MIT License,unrestricted,True,https://splunkbase.splunk.com/app/4154/,appmgmt_phase,simple,748.0,0.0,live,False,no,1.0.2,ta-for-vsftpd_102.tgz,8.2|8.1|8.0|7.3|7.2|7.1,4.x
366,GARANTE,Italian Data Privacy for AdS Compliance App for Splunk Enterprise,2019-03-12T11:03:52+00:00,2019-03-12T11:03:52+00:00,2021-08-12T00:34:07+00:00,app,Creative Commons BY-NC-SA 2.5,unrestricted,False,https://splunkbase.splunk.com/app/366/,unknown,unknown,2420.0,0.0,live,False,no,5.3.0,italian-data-privacy-for-ads-compliance-app-for-splunk-enterprise_530.tgz,7.1|7.0,4.x
2900,TA-base64pl,Base64 encode or decode fields using Perl instead of Python,2019-03-19T11:24:24+00:00,2019-03-19T11:24:24+00:00,2021-08-12T00:34:06+00:00,app,BSD 3-clause,unrestricted,True,https://splunkbase.splunk.com/app/2900/,assisted,assisted,989.0,0.0,live,False,no,0.2.4,base64-encode-or-decode-fields-using-perl-instead-of-python_024.tgz,7.2|7.1|7.0,unknown
4434,TA_cisco_cdr,TA for Cisco CDR Reporting and Analytics,2019-03-18T19:16:49+00:00,2019-03-18T19:16:49+00:00,2021-08-12T00:34:06+00:00,addon,Sideview Free Internal License Agreement,unrestricted,True,https://splunkbase.splunk.com/app/4434/,appmgmt_phase,simple,1021.0,0.0,live,False,no,5.0.8,ta-for-cisco-cdr-reporting-and-analytics_508.tgz,8.2|8.1|8.0|7.3|7.2|7.1|7.0,unknown
4444,ias_v7,Field extractions for Microsoft IAS (Cloud 7+),2019-04-01T10:45:35+00:00,2019-04-01T10:45:35+00:00,2021-08-12T00:34:05+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/4444/,appmgmt_phase,simple,342.0,0.0,live,False,no,0.1.3,field-extractions-for-microsoft-ias-cloud-7_013.tgz,7.1,3.x
4454,SA-ArcSight_datamodels,Support Add-on for ArcSight CEF data models,2019-04-06T10:09:43+00:00,2019-04-06T10:09:43+00:00,2021-08-12T00:34:04+00:00,addon,GNU General Public License v3.0,unrestricted,False,https://splunkbase.splunk.com/app/4454/,appmgmt_phase,simple,1595.0,0.0,live,False,no,1.0.2,support-add-on-for-arcsight-cef-data-models_102.tgz,8.2|8.1|8.0|7.3|7.2|7.1|7.0,unknown
4422,ks_send_tls,Send JSON alerts over TLS,2019-04-15T12:32:04+00:00,2019-04-15T12:32:04+00:00,2021-08-12T00:34:04+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/4422/,assisted,simple,232.0,0.0,archived_manually,True,no,1.0.1,send-json-alerts-over-tls_101.tgz,7.2|7.1|7.0,unknown
4473,ta_proxy_i_filter,TA i-FILTER,2019-04-19T08:38:50+00:00,2019-04-19T08:38:50+00:00,2021-08-12T00:34:03+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,True,https://splunkbase.splunk.com/app/4473/,appmgmt_phase,simple,335.0,0.0,live,False,no,1.0.1,ta-i-filter_101.tgz,7.2|7.1|7.0,4.x
4469,TA-forescout_counteract_syslog,ForeScout CounterACT Syslog Add-on for Splunk,2019-04-16T21:52:00+00:00,2019-04-16T21:52:00+00:00,2021-08-12T00:34:03+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,True,https://splunkbase.splunk.com/app/4469/,appmgmt_phase,simple,954.0,0.0,live,False,no,1.0.1,forescout-counteract-syslog-add-on-for-splunk_101.tgz,8.2|8.1|8.0|7.3|7.2|7.1|7.0,4.x|3.x
4477,TA-comodo,TA-comodo,2019-04-20T18:33:59+00:00,2019-04-20T18:33:59+00:00,2021-08-12T00:34:02+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/4477/,assisted,simple,150.0,0.0,archived_manually,True,no,1.0.0,ta-comodo_100.tgz,7.2,4.x
4485,DA-ITSI-ITSI_MODULE_FOR_OPEN_BANKING,ITSI Module for Open Banking,2019-04-29T21:52:06+00:00,2019-04-29T21:52:06+00:00,2021-08-12T00:34:01+00:00,app,End User License Agreement for Third-Party Content,restricted,True,https://splunkbase.splunk.com/app/4485/,appmgmt_phase,simple,128.0,0.0,live,False,no,1.0.0,itsi-module-for-open-banking_100.tgz,7.2,unknown
4488,reusable_singleval_donut,Single value Donut,2019-05-02T10:22:03+00:00,2019-05-02T10:22:03+00:00,2021-08-12T00:34:01+00:00,addon,default,unrestricted,False,https://splunkbase.splunk.com/app/4488/,rejected,rejected,427.0,0.0,live,False,no,1.0.1,single-value-donut_101.tgz,7.2|7.1|7.0,unknown
4214,splunk_essentials_7_2,Splunk Essentials for Cloud and Enterprise 7.2,2019-04-30T16:58:04+00:00,2019-04-30T16:58:04+00:00,2021-08-12T00:34:01+00:00,app,Splunk Software License Agreement,unrestricted,False,https://splunkbase.splunk.com/app/4214/,rejected,rejected,2490.0,0.0,live,False,no,1.0.1,splunk-essentials-for-cloud-and-enterprise-72_101.tgz,7.2,unknown
4483,TA-fidelisEndpointAlerts,Fidelis Endpoint Splunk Add-On,2019-04-29T12:56:06+00:00,2019-04-29T12:56:06+00:00,2021-08-12T00:34:01+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/4483/,unknown,unknown,124.0,0.0,archived_manually,True,no,1.4.1,fidelis-endpoint-splunk-add-on_141.tgz,7.2,4.x
4494,reversinglabs_workflow_actions,ReversingLabs Workflow Actions for Splunk,2019-05-08T14:47:13+00:00,2019-05-08T14:47:13+00:00,2021-08-12T00:34:00+00:00,addon,GNU GPL 3.0,unrestricted,True,https://splunkbase.splunk.com/app/4494/,appmgmt_phase,simple,210.0,0.0,live,False,no,1.0.0,reversinglabs-workflow-actions-for-splunk_100.tgz,7.2|7.1,4.x
1471,observeit,Insider Threat Connector,2019-05-16T23:28:49+00:00,2019-05-16T23:28:49+00:00,2021-08-12T00:33:59+00:00,app,Sideview Free Internal Use License Agreement,unrestricted,False,https://splunkbase.splunk.com/app/1471/,assisted,simple,608.0,0.0,live,False,no,1.6.1,insider-threat-connector_161.tgz,7.3|7.2|7.1|7.0,unknown
4507,TA-Sonicwall,Sonicwall Addon for Firewalls (Unofficial TA by Rad),2019-05-14T09:24:21+00:00,2019-05-19T22:00:00+00:00,2021-08-12T00:33:59+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,True,https://splunkbase.splunk.com/app/4507/,appmgmt_phase,simple,1266.0,0.0,live,False,no,0.0.4,sonicwall-addon-for-firewalls-unofficial-ta-by-rad_004.tgz,8.2|8.1|8.0|7.3|7.2|7.1|7.0,4.x
4530,TA-securelink_syslog,SecureLink Syslog Add-on for Splunk,2019-06-03T15:46:55+00:00,2019-06-03T15:46:55+00:00,2021-08-12T00:33:57+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,True,https://splunkbase.splunk.com/app/4530/,appmgmt_phase,simple,403.0,0.0,live,False,no,1.0.1,securelink-syslog-add-on-for-splunk_101.tgz,8.2|8.1|8.0|7.3|7.2|7.1|7.0,4.x
4542,tor_app,Tor Network Traffic Detector,2019-06-11T12:28:03+00:00,2019-06-11T12:28:03+00:00,2021-08-12T00:33:56+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/4542/,rejected,rejected,407.0,0.0,live,False,no,1.0.0,tor-network-traffic-detector_100.tgz,7.3|7.2|7.1|7.0,4.x
4543,TA-sophos-xg,Sophos XG Technical Add-on,2019-06-11T16:33:28+00:00,2019-06-11T16:33:28+00:00,2021-08-12T00:33:56+00:00,addon,Apache License v2.0,unrestricted,True,https://splunkbase.splunk.com/app/4543/,appmgmt_phase,simple,977.0,0.0,live,False,no,1.0.0,sophos-xg-technical-add-on_100.tgz,8.2|8.1|8.0|7.3|7.2|7.1|7.0,4.x
4547,TA-Radius,Radius Technical Add-on,2019-06-14T18:56:49+00:00,2019-06-14T18:56:49+00:00,2021-08-12T00:33:56+00:00,addon,Apache License 2.0,unrestricted,True,https://splunkbase.splunk.com/app/4547/,appmgmt_phase,simple,662.0,0.0,live,False,no,1.0.1,radius-technical-add-on_101.tgz,8.2|8.1|8.0|7.3|7.2|7.1|7.0,4.x
3089,TA_netfilter,Linux Netfilter (iptables) Technology Add-On,2019-07-02T04:35:29+00:00,2019-07-02T04:35:29+00:00,2021-08-12T00:33:55+00:00,addon,MIT,unrestricted,True,https://splunkbase.splunk.com/app/3089/,assisted,simple,2065.0,0.0,live,False,no,1.0.0,linux-netfilter-iptables-technology-add-on_100.tgz,8.2|8.1|8.0|7.3|7.2,4.x
4517,DA-ESS-Bitglass,Bitglass customer portal data visualisations,2019-07-16T09:56:26+00:00,2019-07-16T09:56:26+00:00,2021-08-12T00:33:54+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/4517/,rejected,rejected,277.0,0.0,live,False,no,0.9.3,bitglass-customer-portal-data-visualisations_093.tgz,7.3|7.2|7.1|7.0,4.x|3.x
4260,TA_obelisk-threat,Obelisk Technology add-on for Threat Intel,2019-07-25T18:47:18+00:00,2019-07-25T18:47:18+00:00,2021-08-12T00:33:53+00:00,addon,GNU General Public License v3,unrestricted,False,https://splunkbase.splunk.com/app/4260/,rejected,rejected,553.0,0.0,archived_manually,True,no,3.4.7,obelisk-technology-add-on-for-threat-intel_347.tgz,7.3|7.2|7.1|7.0,4.x
4614,TA-line-notify,Line Notify,2019-07-23T02:54:33+00:00,2019-07-23T02:54:33+00:00,2021-08-12T00:33:53+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/4614/,rejected,rejected,239.0,0.0,live,False,no,1.0.0,line-notify_100.tgz,7.3|7.2|7.1|7.0,unknown
4632,TA-qnap,QNAP Add-on for Splunk,2019-08-08T11:55:31+00:00,2019-08-08T11:55:31+00:00,2021-08-12T00:33:52+00:00,addon,Apache 2,unrestricted,True,https://splunkbase.splunk.com/app/4632/,appmgmt_phase,simple,608.0,0.0,live,False,no,0.1.0,qnap-add-on-for-splunk_010.tgz,8.2|8.1|8.0|7.3|7.2|7.1,4.x
4659,TA-line-alert-for-splunk,LINE alert for Splunk,2019-08-27T04:48:18+00:00,2019-08-27T04:48:18+00:00,2021-08-12T00:33:51+00:00,addon,"Apache License, Version 2.0",unrestricted,False,https://splunkbase.splunk.com/app/4659/,rejected,rejected,284.0,0.0,archived_manually,True,no,1.0.0,line-alert-for-splunk_100.tgz,7.3|7.2|7.1,unknown
3260,sft-audit-events-splunk,ScaleFT Audit Events (Deprecated),2019-08-19T03:44:35+00:00,2019-08-19T03:44:35+00:00,2021-08-12T00:33:51+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3260/,rejected,rejected,744.0,0.0,live,False,no,3.1.2,scaleft-audit-events-deprecated_312.tgz,7.3|7.2|7.1|7.0,unknown
4603,splunk_health_assistant_addon,Splunk Health Assistant Add-on,2019-08-20T20:44:30+00:00,2019-08-20T20:44:30+00:00,2021-08-12T00:33:51+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/4603/,appmgmt_phase,simple,7301.0,0.0,live,False,no,1.1,splunk-health-assistant-add-on_11.tgz,8.2|8.1|8.0|7.3|7.2|7.1|7.0,4.x
3533,irflow-splunk-app,Syncurity IR-Flow App for Splunk,2019-09-07T01:58:24+00:00,2019-09-07T01:58:24+00:00,2021-08-12T00:33:50+00:00,app,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3533/,rejected,rejected,585.0,0.0,live,False,no,2.1.0,syncurity-ir-flow-app-for-splunk_210.tgz,7.3|7.2|7.1|7.0,4.x
4679,SplunkAddOnForFortiWeb,Fortinet FortiWeb Add-0n for Splunk,2019-09-10T02:59:13+00:00,2019-09-10T02:59:13+00:00,2021-08-12T00:33:49+00:00,addon,Fortinet Product License Agreement / EULA and Warranty Terms,unrestricted,True,https://splunkbase.splunk.com/app/4679/,appmgmt_phase,simple,789.0,0.0,live,False,no,1.0.1,fortinet-fortiweb-add-0n-for-splunk_101.tgz,7.3|7.2,unknown
4665,TA-hibp-api,have i been pwned checker (v3 API),2019-09-12T07:50:09+00:00,2019-09-12T07:50:09+00:00,2021-08-12T00:33:49+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/4665/,rejected,rejected,357.0,0.0,live,False,no,1.0.1,have-i-been-pwned-checker-v3-api_101.tgz,7.3|7.2|7.1,unknown
3679,TA_trustar,TruSTAR TA (not for ES),2019-09-24T16:38:21+00:00,2019-09-24T16:38:21+00:00,2021-08-12T00:33:48+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/3679/,assisted,simple,759.0,0.0,archived_manually,True,no,1.0.10,trustar-ta-not-for-es_1010.tgz,7.2|7.1|7.0,4.x|3.x
4703,TA-lenovo_imm,Lenovo IMM Add-on for Splunk,2019-09-27T15:04:39+00:00,2019-09-27T15:04:39+00:00,2021-08-12T00:33:48+00:00,addon,Apache 2,unrestricted,True,https://splunkbase.splunk.com/app/4703/,appmgmt_phase,simple,722.0,0.0,live,False,no,0.1.0,lenovo-imm-add-on-for-splunk_010.tgz,8.2|8.1|8.0|7.3|7.2|7.1|7.0,unknown
4380,TA-thehive,TA-thehive,2019-09-29T07:37:37+00:00,2019-09-29T07:37:37+00:00,2021-08-12T00:33:48+00:00,addon,GNU Lesser GPL 3.0,unrestricted,False,https://splunkbase.splunk.com/app/4380/,rejected,rejected,644.0,0.0,archived_manually,True,no,2.0.1,ta-thehive_201.tgz,7.3|7.2|7.1|7.0,4.x
4592,TA-bitbucket,BitBucket Add-On,2019-10-09T13:51:14+00:00,2019-10-09T13:51:14+00:00,2021-08-12T00:33:47+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/4592/,rejected,rejected,581.0,0.0,live,False,no,1.1.0,bitbucket-add-on_110.tgz,7.3|7.2|7.1|7.0,unknown
4356,TA-sonarqube,SonarQube Add-On,2019-10-09T13:58:22+00:00,2019-10-09T13:58:22+00:00,2021-08-12T00:33:47+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/4356/,rejected,rejected,735.0,0.0,live,False,no,1.1.0,sonarqube-add-on_110.tgz,7.3|7.2|7.1|7.0,unknown
4723,TA_axway_api_gateway,Axway API Gateway Add-on,2019-10-09T23:26:05+00:00,2019-10-09T23:26:05+00:00,2021-08-12T00:33:47+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,True,https://splunkbase.splunk.com/app/4723/,appmgmt_phase,simple,259.0,0.0,live,False,no,1.0.0,axway-api-gateway-add-on_100.tgz,7.3|7.2|7.1|7.0,unknown
3711,niddel2,Verizon Autonomous Threat Hunting App for Splunk,2019-10-17T16:13:18+00:00,2019-10-17T16:13:18+00:00,2021-08-12T00:33:46+00:00,app,Apache License,unrestricted,False,https://splunkbase.splunk.com/app/3711/,assisted,simple,605.0,0.0,live,False,no,2.1.8,verizon-autonomous-threat-hunting-app-for-splunk_218.tgz,7.3|7.2|7.1|7.0,unknown
4007,TA-cybersponse,CyberSponse Add-on for Splunk,2019-10-18T06:02:11+00:00,2019-10-18T06:02:11+00:00,2021-08-12T00:33:46+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/4007/,rejected,rejected,586.0,0.0,live,False,no,2.5.0,cybersponse-add-on-for-splunk_250.tgz,7.3|7.2|7.1|7.0,unknown
4752,TA_trend_ismva,Trend IMSVA Add-on,2019-10-19T23:25:33+00:00,2019-10-19T23:25:33+00:00,2021-08-12T00:33:46+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,True,https://splunkbase.splunk.com/app/4752/,appmgmt_phase,simple,360.0,0.0,live,False,no,1.0.0,trend-imsva-add-on_100.tgz,7.3|7.2|7.1|7.0,4.x
4357,ARTs,Automation Result Triage App for Splunk,2019-10-29T02:53:04+00:00,2019-10-29T02:53:04+00:00,2021-08-12T00:33:45+00:00,app,Splunk Software License Agreement,unrestricted,False,https://splunkbase.splunk.com/app/4357/,rejected,rejected,445.0,0.0,live,False,no,2.1.1,automation-result-triage-app-for-splunk_211.tgz,8.2|8.1|8.0|7.3|7.2|7.1,unknown
4626,Splunk_TA_fortinet_fortiwebcloud,Fortinet FortiWebCloud Add-on for Splunk,2019-10-23T08:08:28+00:00,2019-10-23T08:08:28+00:00,2021-08-12T00:33:45+00:00,addon,Fortinet Product License Agreement / EULA and Warranty Terms,unrestricted,True,https://splunkbase.splunk.com/app/4626/,appmgmt_phase,simple,328.0,0.0,live,False,no,1.0.3,fortinet-fortiwebcloud-add-on-for-splunk_103.tgz,7.3|7.2,unknown
981,radius_auth,RADIUS Authentication,2019-10-22T18:17:17+00:00,2019-10-22T18:17:17+00:00,2021-08-12T00:33:45+00:00,addon,Creative Commons BY 3.0,unrestricted,False,https://splunkbase.splunk.com/app/981/,unknown,unknown,3098.0,0.0,live,False,no,1.4.1,radius-authentication_141.tgz,8.2|8.1|8.0|7.3|7.2|7.1|7.0,unknown
4381,TA-gitlab-add-on,GitLab Add-On,2019-10-21T21:46:29+00:00,2019-10-21T21:46:29+00:00,2021-08-12T00:33:45+00:00,addon,End User License Agreement for Third-Party Content,unrestricted,False,https://splunkbase.splunk.com/app/4381/,rejected,rejected,1284.0,0.0,live,False,no,1.2.0,gitlab-add-on_120.tgz,7.3|7.2|7.1|7.0,unknown
4767,Recollection,Recollection,2019-11-01T01:09:10+00:00,2019-11-29T05:00:00+00:00,2021-08-12T00:33:44+00:00,app,End User License Agreement for Third-Party Content,unrestricted,True,https://splunkbase.splunk.com/app/4767/,appmgmt_phase,simple,166.0,0.0,live,False,no,0.1.0,recollection_010.tgz,8.2|8.1|8.0|7.3|7.2|7.1|7.0,unknown
